0.06283185307179587 0.0 0.02815987183551289 0.00019824434944499544 0.014079927181807278
0.12566370614359174 0.0 0.028126933094595272 0.00019777715255721025 0.014063326511078745
0.1884955592153876 0.0 0.02807221307070649 0.00019699232388558404 0.014035395394700645
0.25132741228718347 0.0 0.02799598572697756 0.0001958806124458132 0.01399573550928329
0.3141592653589793 0.0 0.027898649103834463 0.00019442907160749205 0.013943782543036593
0.3769911184307752 0.0 0.02778074027806784 0.00019262107620763094 0.013878799523288422
0.4398229715025711 0.0 0.027642955271332925 0.00019043636319310321 0.013799868231005078
0.5026548245743669 0.0 0.027486174429171523 0.00018785111154540264 0.013705878722117842
0.5654866776461628 0.0 0.027311493926241753 0.00018483808288837338 0.013595517014382844
0.6283185307179586 0.0 0.027120264205946397 0.00018136685140334637 0.013467251070777078
0.6911503837897546 0.0 0.0269141363408202 0.00017740416099980348 0.013319315335249162
0.7539822368615504 0.0 0.026695117499896687 0.0001729144595619175 0.013149694276366941
0.8168140899333463 0.0 0.026465636899738788 0.00016786067471620837 0.012956105692537722
0.8796459430051422 0.0 0.026228623755972093 0.00016220531323526204 0.01273598497310915
0.942477796076938 0.0 0.025987598841200603 0.0001559119880069651 0.012486472200223933
1.0053096491487339 0.0 0.02574678137438058 0.0001489475048183489 0.012204405139880801
1.0681415022205298 0.0 0.025511213183171413 0.00014128467804776196 0.011886323150905917
1.1309733552923256 0.0 0.025286902325262057 0.00013290608976389756 0.011528490350600879
1.1938052083641215 0.0 0.025080988433938325 0.00012380905911288 0.011126951923724664
1.2566370614359172 0.0 0.024901931836440513 0.00011401214745865887 0.010677647093749581
1.3194689145077132 0.0 0.0247597278295662 0.0001035635883637955 0.010176619692402557
1.3823007675795091 0.0 0.02466614617791487 9.255209804648877e-5 0.009620400098046274
1.4451326206513049 0.0 0.024634994220166163 8.11205914097579e-5 0.00900669703108514
1.5079644737231008 0.0 0.02468240017998432 6.948339188743721e-5 0.00833566985235363
1.5707963267948968 0.0 0.024827110022592025 5.794754992868311e-5 0.007612328811124958
1.6336281798666925 0.0 0.025090785049984545 4.693884503945408e-5 0.006851192964692651
1.6964600329384885 0.0 0.025498279755299322 3.70329145964376e-5 0.006085467492020445
1.7592918860102844 0.0 0.026077871258060086 2.8991660800327147e-5 0.0053843904762124325
1.8221237390820801 0.0 0.02686139989930502 2.3804523163549633e-5 0.00487898792410369
1.884955592153876 0.0 0.027884263421198027 2.273326032110083e-5 0.004767940889010772
1.9477874452256718 0.0 0.029185186440537646 2.73574400958626e-5 0.0052304340255721225
2.0106192982974678 0.0 0.03080566433506846 3.961573716078616e-5 0.006294103364323322
2.0734511513692637 0.0 0.03278895734620009 6.183525225139828e-5 0.007863539422639038
2.1362830044410597 0.0 0.03517848917929451 9.673736927779785e-5 0.009835515709803826
2.199114857512855 0.0 0.03801549123625903 0.00014740433975632742 0.01214101889284122
2.261946710584651 0.0 0.041335740629346265 0.0002171864005369762 0.014737245351047671
